sensor_id,timestamp,container_id,shipment_id,route_id,temperature_c,humidity_percent,vibration_level,door_status,gps_latitude,gps_longitude,battery_percent,network_signal
71456,2026-02-19 14:56:00,C492,SH01016,R003,14.4,88,3.5,OPEN,21.104375,70.252848,24,Weak
71457,2026-02-19 14:57:00,C420,SH03530,R080,14.4,90,4.2,CLOSED,20.40564,73.942337,39,Medium
71458,2026-02-19 14:58:00,C143,SH03882,R013,4.0,80,2.9,CLOSED,23.902516,72.949597,65,Medium
71459,2026-02-19 14:59:00,C081,SH02738,R045,7.2,81,3.9,CLOSED,23.04836,71.233585,70,Medium
71460,2026-02-19 15:00:00,C059,SH03826,R069,9.6,92,5.8,CLOSED,23.913875,70.725016,61,Weak
71461,2026-02-19 15:01:00,C414,SH03631,R075,9.5,75,2.0,OPEN,20.489859,71.721315,87,Strong
71462,2026-02-19 15:02:00,C143,SH03801,R026,12.7,62,1.8,CLOSED,23.637158,71.099667,54,Weak
71463,2026-02-19 15:03:00,C133,SH04936,R026,7.1,66,5.4,OPEN,23.789732,73.725077,99,Medium
71464,2026-02-19 15:04:00,C226,SH02957,R003,6.1,62,2.2,OPEN,20.415807,72.589835,75,Medium
71465,2026-02-19 15:05:00,C422,SH01904,R076,12.7,63,1.4,CLOSED,23.711596,71.051056,36,Strong
71466,2026-02-19 15:06:00,C180,SH03221,R039,11.2,94,1.3,OPEN,23.269366,73.982109,25,Strong
71467,2026-02-19 15:07:00,C322,SH01834,R005,14.3,93,3.4,OPEN,22.229923,72.030548,40,Medium
71468,2026-02-19 15:08:00,C194,SH04717,R050,2.5,72,1.7,CLOSED,22.255479,73.033181,59,Medium
71469,2026-02-19 15:09:00,C410,SH04282,R063,3.8,83,4.0,CLOSED,23.698513,73.639484,37,Medium
71470,2026-02-19 15:10:00,C500,SH01751,R062,5.5,81,5.8,CLOSED,20.888374,70.61686,50,Weak
71471,2026-02-19 15:11:00,C073,SH01519,R014,7.1,94,7.7,OPEN,23.746808,71.347185,83,Medium
71472,2026-02-19 15:12:00,C345,SH03289,R065,8.0,79,1.1,CLOSED,22.197019,70.339264,69,Strong
71473,2026-02-19 15:13:00,C216,SH03385,R059,4.9,64,1.2,OPEN,23.072731,71.598464,99,Medium
71474,2026-02-19 15:14:00,C226,SH02899,R046,2.6,79,3.8,CLOSED,23.483173,73.217807,95,Strong
71475,2026-02-19 15:15:00,C393,SH01051,R018,14.5,70,1.9,OPEN,20.003898,71.979851,89,Medium
71476,2026-02-19 15:16:00,C172,SH04027,R056,5.7,76,7.4,CLOSED,20.140683,73.917114,47,Medium
71477,2026-02-19 15:17:00,C442,SH00054,R078,4.9,71,4.9,OPEN,22.060656,73.123147,87,Weak
71478,2026-02-19 15:18:00,C290,SH01579,R079,8.5,73,4.5,CLOSED,20.880274,72.510235,73,Medium
71479,2026-02-19 15:19:00,C134,SH03808,R095,9.8,64,2.2,CLOSED,21.442554,73.292513,66,Medium
71480,2026-02-19 15:20:00,C095,SH01697,R053,9.7,68,3.2,OPEN,20.48589,73.12792,59,Strong
71481,2026-02-19 15:21:00,C318,SH04705,R064,4.8,82,7.4,CLOSED,22.956302,71.601215,20,Weak
71482,2026-02-19 15:22:00,C376,SH01209,R001,14.2,89,4.4,CLOSED,21.618906,73.369145,49,Strong
71483,2026-02-19 15:23:00,C265,SH00852,R061,10.4,82,3.6,OPEN,23.180974,72.468007,87,Weak
71484,2026-02-19 15:24:00,C059,SH02022,R085,8.0,90,2.2,OPEN,23.805037,73.681005,57,Weak
71485,2026-02-19 15:25:00,C199,SH04085,R054,11.0,66,7.0,CLOSED,21.7725,73.016293,49,Strong
71486,2026-02-19 15:26:00,C330,SH00663,R099,6.3,71,6.7,CLOSED,21.697554,70.208065,86,Strong
71487,2026-02-19 15:27:00,C463,SH02800,R076,4.0,69,2.6,OPEN,23.896306,70.952693,20,Weak
71488,2026-02-19 15:28:00,C419,SH00257,R034,13.7,92,3.2,CLOSED,23.790446,73.68653,76,Weak
71489,2026-02-19 15:29:00,C387,SH04421,R055,3.0,69,2.6,CLOSED,22.223023,73.75737,57,Weak
71490,2026-02-19 15:30:00,C242,SH00527,R087,12.0,66,2.8,CLOSED,21.724989,71.186935,39,Medium
71491,2026-02-19 15:31:00,C439,SH00206,R092,6.4,88,2.0,CLOSED,23.537975,73.113149,49,Medium
71492,2026-02-19 15:32:00,C181,SH01951,R064,2.2,68,6.6,CLOSED,20.878734,71.60706,29,Strong
71493,2026-02-19 15:33:00,C235,SH00323,R021,9.8,63,7.1,CLOSED,21.437012,70.091941,47,Weak
71494,2026-02-19 15:34:00,C074,SH02719,R007,5.1,61,2.8,CLOSED,21.292792,72.153366,55,Weak
71495,2026-02-19 15:35:00,C469,SH02663,R061,9.4,61,1.7,OPEN,20.231017,73.849841,55,Medium
71496,2026-02-19 15:36:00,C241,SH00354,R088,11.9,71,6.5,CLOSED,20.745863,71.998595,92,Weak
71497,2026-02-19 15:37:00,C365,SH01807,R043,10.2,65,3.8,OPEN,23.320548,71.55861,42,Strong
71498,2026-02-19 15:38:00,C464,SH01137,R099,2.7,86,7.7,OPEN,23.875101,71.661351,45,Medium
71499,2026-02-19 15:39:00,C401,SH03058,R096,3.6,71,5.3,OPEN,22.791377,70.729982,88,Medium
71500,2026-02-19 15:40:00,C142,SH04805,R038,11.8,83,4.2,CLOSED,20.670649,70.358351,43,Strong
71501,2026-02-19 15:41:00,C326,SH04368,R085,11.6,66,5.9,OPEN,23.336792,73.411928,95,Weak
71502,2026-02-19 15:42:00,C196,SH04875,R022,5.1,88,3.2,CLOSED,23.502119,71.299606,90,Medium
71503,2026-02-19 15:43:00,C169,SH03964,R011,2.1,86,1.8,CLOSED,20.950702,70.811995,58,Medium
71504,2026-02-19 15:44:00,C037,SH04795,R010,8.7,61,7.5,CLOSED,23.262802,73.813632,78,Medium
71505,2026-02-19 15:45:00,C068,SH04456,R089,3.8,92,3.6,CLOSED,20.610203,72.544894,95,Weak
71506,2026-02-19 15:46:00,C185,SH04620,R053,2.5,78,5.0,OPEN,23.890988,73.729898,23,Weak
71507,2026-02-19 15:47:00,C490,SH00995,R053,14.9,79,2.0,OPEN,21.148721,73.444297,75,Medium
71508,2026-02-19 15:48:00,C090,SH01233,R081,10.3,62,7.6,OPEN,20.296108,71.576626,32,Strong
71509,2026-02-19 15:49:00,C277,SH00018,R061,6.3,81,4.9,OPEN,20.148124,71.489473,24,Strong
71510,2026-02-19 15:50:00,C235,SH00761,R037,7.0,88,6.7,OPEN,21.197405,70.556314,31,Medium
71511,2026-02-19 15:51:00,C397,SH02368,R088,13.1,80,1.4,OPEN,21.788841,72.609039,69,Weak
71512,2026-02-19 15:52:00,C227,SH03527,R007,9.3,93,3.7,OPEN,20.176968,72.087682,35,Medium
71513,2026-02-19 15:53:00,C390,SH04389,R022,5.2,63,4.1,OPEN,22.855805,73.503924,35,Medium
71514,2026-02-19 15:54:00,C075,SH02157,R088,3.8,89,6.2,OPEN,23.186569,70.401877,26,Weak
71515,2026-02-19 15:55:00,C147,SH03207,R072,3.2,71,4.0,OPEN,21.83614,72.587862,68,Weak
71516,2026-02-19 15:56:00,C105,SH01771,R025,6.5,83,7.5,CLOSED,20.875158,72.625817,87,Strong
71517,2026-02-19 15:57:00,C056,SH01875,R001,8.7,76,3.7,CLOSED,22.488383,72.477069,48,Medium
71518,2026-02-19 15:58:00,C118,SH01195,R092,12.2,87,1.9,OPEN,23.220586,73.403674,96,Medium
71519,2026-02-19 15:59:00,C108,SH01269,R052,14.9,60,1.1,CLOSED,20.719066,72.485179,29,Weak
71520,2026-02-19 16:00:00,C184,SH00359,R014,6.1,84,4.7,OPEN,20.622747,71.521049,55,Weak
71521,2026-02-19 16:01:00,C227,SH02893,R054,3.1,67,1.1,OPEN,23.715769,73.032119,63,Medium
71522,2026-02-19 16:02:00,C258,SH00987,R047,11.6,87,2.1,CLOSED,23.845209,70.823545,27,Medium
71523,2026-02-19 16:03:00,C115,SH00418,R075,12.0,64,6.0,OPEN,20.688988,72.263133,72,Weak
71524,2026-02-19 16:04:00,C149,SH02037,R049,8.7,73,1.6,CLOSED,20.849337,70.214931,86,Medium
71525,2026-02-19 16:05:00,C190,SH03196,R067,3.0,72,4.0,CLOSED,22.720243,70.891968,78,Medium
71526,2026-02-19 16:06:00,C152,SH01198,R096,7.0,93,6.5,OPEN,20.469563,70.708048,93,Medium
71527,2026-02-19 16:07:00,C260,SH04546,R026,7.3,81,2.8,CLOSED,22.891415,70.338925,41,Weak
71528,2026-02-19 16:08:00,C219,SH02185,R065,4.3,85,2.5,CLOSED,21.752698,70.493141,40,Strong
71529,2026-02-19 16:09:00,C447,SH04197,R009,11.8,85,3.4,OPEN,23.682086,73.483481,94,Weak
71530,2026-02-19 16:10:00,C098,SH03143,R090,9.8,72,4.2,OPEN,20.605718,71.491875,80,Weak
71531,2026-02-19 16:11:00,C450,SH01305,R068,12.8,91,3.8,OPEN,21.65038,70.296602,46,Medium
71532,2026-02-19 16:12:00,C004,SH03615,R050,12.3,67,3.6,CLOSED,20.653545,70.392451,40,Strong
71533,2026-02-19 16:13:00,C025,SH01136,R030,14.9,72,7.2,OPEN,23.432922,70.488922,41,Weak
71534,2026-02-19 16:14:00,C473,SH03979,R023,8.8,60,3.7,CLOSED,22.945144,70.193403,56,Medium
71535,2026-02-19 16:15:00,C013,SH04846,R086,14.7,64,3.8,OPEN,21.265153,71.176425,55,Medium
71536,2026-02-19 16:16:00,C095,SH03924,R034,14.5,80,4.5,OPEN,23.277805,70.690747,69,Medium
71537,2026-02-19 16:17:00,C235,SH02922,R024,2.7,87,6.0,CLOSED,22.735644,72.858732,30,Weak
71538,2026-02-19 16:18:00,C482,SH04120,R014,3.8,61,3.7,CLOSED,20.054254,72.1553,67,Medium
71539,2026-02-19 16:19:00,C102,SH01002,R097,6.5,79,1.6,OPEN,23.504685,71.319983,34,Weak
71540,2026-02-19 16:20:00,C372,SH03571,R073,13.2,95,6.2,CLOSED,22.942405,71.573418,74,Strong
71541,2026-02-19 16:21:00,C098,SH00058,R055,3.6,90,7.8,OPEN,22.003966,70.846676,35,Medium
71542,2026-02-19 16:22:00,C388,SH04531,R085,14.6,78,7.5,OPEN,20.139614,72.788912,73,Weak
71543,2026-02-19 16:23:00,C469,SH01612,R096,8.5,90,7.6,OPEN,20.309192,73.824023,68,Medium
71544,2026-02-19 16:24:00,C399,SH01361,R086,14.4,68,2.7,OPEN,20.141869,73.609162,62,Strong
71545,2026-02-19 16:25:00,C418,SH02481,R094,12.8,66,8.0,CLOSED,20.116895,71.803919,34,Weak
71546,2026-02-19 16:26:00,C235,SH02803,R074,14.3,94,2.8,CLOSED,20.923015,70.274216,57,Strong
71547,2026-02-19 16:27:00,C002,SH03883,R016,5.9,65,7.4,CLOSED,22.994668,73.815383,70,Strong
71548,2026-02-19 16:28:00,C137,SH02301,R074,5.6,90,2.2,OPEN,20.588858,72.157628,66,Medium
71549,2026-02-19 16:29:00,C158,SH00420,R041,7.8,61,6.9,CLOSED,22.909423,71.028506,34,Medium
71550,2026-02-19 16:30:00,C044,SH03822,R031,5.0,86,7.9,CLOSED,20.19756,72.169245,51,Strong
71551,2026-02-19 16:31:00,C392,SH04405,R098,2.1,67,7.2,CLOSED,20.292474,71.57059,78,Weak
71552,2026-02-19 16:32:00,C356,SH02781,R085,3.9,71,3.8,OPEN,23.54308,71.545563,83,Weak
71553,2026-02-19 16:33:00,C275,SH03174,R075,7.2,90,7.9,OPEN,22.925956,70.037345,78,Strong
71554,2026-02-19 16:34:00,C034,SH00716,R091,14.7,83,4.9,CLOSED,23.662893,73.160356,40,Medium
71555,2026-02-19 16:35:00,C220,SH00692,R047,7.5,64,2.5,OPEN,22.911735,73.377532,25,Strong
71556,2026-02-19 16:36:00,C359,SH01380,R006,4.2,71,3.0,OPEN,23.894678,72.931808,96,Weak
71557,2026-02-19 16:37:00,C204,SH02678,R042,12.9,92,2.3,CLOSED,21.174495,71.499432,21,Medium
71558,2026-02-19 16:38:00,C346,SH00418,R020,6.6,80,6.4,CLOSED,22.123878,72.7768,85,Weak
71559,2026-02-19 16:39:00,C178,SH04515,R095,8.6,62,7.1,OPEN,22.296174,73.78644,41,Strong
71560,2026-02-19 16:40:00,C391,SH04763,R083,5.9,86,6.9,OPEN,21.976565,73.88628,63,Medium
71561,2026-02-19 16:41:00,C137,SH02946,R063,8.0,86,1.2,CLOSED,20.069642,71.343673,92,Medium
71562,2026-02-19 16:42:00,C179,SH04916,R034,2.4,87,3.9,CLOSED,22.316961,73.004252,78,Medium
71563,2026-02-19 16:43:00,C227,SH02375,R042,10.7,85,4.5,CLOSED,23.614671,70.731954,91,Weak
71564,2026-02-19 16:44:00,C215,SH04316,R038,6.1,62,7.4,CLOSED,23.967401,71.951835,95,Medium
71565,2026-02-19 16:45:00,C233,SH02675,R085,4.8,63,6.1,OPEN,21.751243,73.140765,82,Strong
71566,2026-02-19 16:46:00,C322,SH04467,R004,8.5,61,2.7,CLOSED,22.231491,70.456046,25,Medium
71567,2026-02-19 16:47:00,C310,SH01675,R081,6.6,72,3.5,OPEN,22.243425,73.065113,63,Strong
71568,2026-02-19 16:48:00,C343,SH00418,R020,2.1,67,7.3,OPEN,23.34842,72.095475,86,Strong
71569,2026-02-19 16:49:00,C022,SH01708,R030,12.7,82,7.7,OPEN,22.433076,72.071731,27,Strong
71570,2026-02-19 16:50:00,C040,SH02347,R019,13.6,78,1.7,OPEN,22.314258,71.067378,85,Strong
71571,2026-02-19 16:51:00,C163,SH04370,R004,2.6,91,6.5,CLOSED,20.923518,71.639957,87,Medium
71572,2026-02-19 16:52:00,C088,SH04116,R001,5.9,69,3.8,CLOSED,23.775447,70.211488,74,Weak
71573,2026-02-19 16:53:00,C217,SH03857,R048,12.1,88,3.5,CLOSED,23.369929,71.883823,27,Weak
71574,2026-02-19 16:54:00,C123,SH00353,R047,14.2,83,4.4,CLOSED,21.111637,73.159111,76,Medium
71575,2026-02-19 16:55:00,C175,SH04715,R058,6.1,93,4.7,CLOSED,22.756542,71.485786,51,Medium
71576,2026-02-19 16:56:00,C099,SH01613,R012,11.7,60,5.8,CLOSED,21.747865,72.281314,94,Medium
71577,2026-02-19 16:57:00,C140,SH01586,R035,9.1,81,5.5,CLOSED,22.89624,72.524629,24,Medium
71578,2026-02-19 16:58:00,C076,SH04028,R070,11.8,81,1.5,OPEN,20.104575,70.204929,56,Strong
71579,2026-02-19 16:59:00,C251,SH01116,R028,3.2,92,3.0,CLOSED,23.688353,71.097104,84,Weak
71580,2026-02-19 17:00:00,C311,SH01335,R053,2.2,87,2.5,CLOSED,23.008416,70.693597,84,Strong
71581,2026-02-19 17:01:00,C052,SH00407,R019,8.3,82,7.6,CLOSED,20.144465,73.19163,56,Weak
71582,2026-02-19 17:02:00,C356,SH00923,R062,14.2,88,1.1,CLOSED,21.027546,73.175335,20,Medium
71583,2026-02-19 17:03:00,C279,SH03685,R013,12.7,79,3.6,OPEN,22.888482,73.376252,75,Weak
71584,2026-02-19 17:04:00,C300,SH02572,R047,4.5,80,3.5,OPEN,23.991481,71.156068,86,Strong
71585,2026-02-19 17:05:00,C477,SH03375,R006,13.8,77,5.4,CLOSED,20.402241,71.406938,94,Medium
71586,2026-02-19 17:06:00,C448,SH01886,R065,7.2,77,2.2,CLOSED,23.2281,70.249744,82,Weak
71587,2026-02-19 17:07:00,C445,SH03440,R067,9.8,80,7.0,OPEN,22.141042,70.083097,48,Weak
71588,2026-02-19 17:08:00,C039,SH02045,R098,13.9,81,6.9,OPEN,23.18625,72.286269,67,Strong
71589,2026-02-19 17:09:00,C177,SH00279,R053,13.2,78,7.4,CLOSED,21.019143,71.778152,49,Weak
71590,2026-02-19 17:10:00,C232,SH00229,R035,13.3,89,5.5,CLOSED,23.145548,73.826254,74,Medium
71591,2026-02-19 17:11:00,C106,SH00702,R078,7.1,89,5.8,CLOSED,23.931343,70.038702,42,Medium
71592,2026-02-19 17:12:00,C331,SH04248,R008,3.5,67,2.0,CLOSED,21.018545,70.707835,76,Medium
71593,2026-02-19 17:13:00,C423,SH00185,R026,6.0,73,3.8,CLOSED,23.366434,71.409005,51,Strong
71594,2026-02-19 17:14:00,C383,SH00147,R025,9.9,69,2.3,CLOSED,20.890738,73.899958,40,Strong
71595,2026-02-19 17:15:00,C421,SH03300,R086,10.6,92,6.2,OPEN,21.819602,70.282513,39,Strong
71596,2026-02-19 17:16:00,C481,SH02156,R059,6.0,62,6.2,CLOSED,22.170436,73.201496,56,Medium
71597,2026-02-19 17:17:00,C494,SH03243,R045,11.8,81,2.8,OPEN,21.159625,71.150249,100,Medium
71598,2026-02-19 17:18:00,C105,SH04652,R030,10.0,90,7.8,OPEN,22.069006,72.384301,80,Weak
71599,2026-02-19 17:19:00,C048,SH01148,R020,10.2,87,2.8,CLOSED,20.061558,73.765473,30,Weak
71600,2026-02-19 17:20:00,C372,SH03884,R082,5.4,65,7.8,CLOSED,23.966865,73.406357,39,Weak
71601,2026-02-19 17:21:00,C157,SH03560,R073,11.7,87,1.7,OPEN,21.162669,70.589343,94,Medium
71602,2026-02-19 17:22:00,C161,SH00144,R048,8.4,83,5.5,CLOSED,22.337216,73.052031,54,Weak
71603,2026-02-19 17:23:00,C193,SH01887,R002,5.9,69,7.7,OPEN,21.713488,71.491656,37,Strong
71604,2026-02-19 17:24:00,C494,SH00302,R024,6.0,62,7.6,OPEN,22.275213,71.035421,27,Strong
71605,2026-02-19 17:25:00,C250,SH00812,R003,2.1,66,1.3,CLOSED,21.45752,72.209598,100,Weak
71606,2026-02-19 17:26:00,C074,SH01488,R026,11.9,83,7.5,OPEN,23.78697,72.860785,69,Medium
71607,2026-02-19 17:27:00,C430,SH02351,R013,6.3,84,7.2,CLOSED,22.228546,70.12267,31,Medium
71608,2026-02-19 17:28:00,C482,SH02006,R099,12.3,64,7.1,OPEN,22.010758,70.160303,26,Weak
71609,2026-02-19 17:29:00,C469,SH04194,R012,2.6,68,5.8,CLOSED,22.860941,73.147018,56,Weak
71610,2026-02-19 17:30:00,C271,SH00055,R050,8.7,82,5.3,OPEN,21.621052,70.074951,69,Medium
71611,2026-02-19 17:31:00,C071,SH01026,R099,5.8,88,2.4,CLOSED,22.305892,71.038635,21,Weak
71612,2026-02-19 17:32:00,C330,SH01054,R039,13.4,66,1.1,OPEN,23.936137,70.027911,39,Medium
71613,2026-02-19 17:33:00,C095,SH04493,R054,14.4,95,1.5,OPEN,22.893987,73.227091,36,Strong
71614,2026-02-19 17:34:00,C177,SH03207,R015,4.8,81,6.0,OPEN,22.244418,72.498682,63,Weak
71615,2026-02-19 17:35:00,C472,SH03022,R092,2.2,78,6.4,CLOSED,21.255493,72.531042,83,Strong
71616,2026-02-19 17:36:00,C264,SH02003,R033,12.6,66,1.3,OPEN,21.74029,71.695667,79,Medium
71617,2026-02-19 17:37:00,C320,SH02543,R024,6.1,91,5.4,CLOSED,22.051995,71.582254,98,Weak
71618,2026-02-19 17:38:00,C090,SH01639,R012,6.3,62,6.9,CLOSED,23.238923,70.451007,60,Strong
71619,2026-02-19 17:39:00,C216,SH02966,R063,6.9,66,4.4,CLOSED,23.23186,70.608957,41,Medium
71620,2026-02-19 17:40:00,C248,SH00088,R076,9.4,61,3.9,OPEN,22.023342,73.691065,83,Medium
71621,2026-02-19 17:41:00,C123,SH04954,R016,11.5,90,2.0,CLOSED,20.69652,70.621403,26,Weak
71622,2026-02-19 17:42:00,C340,SH01253,R033,6.2,90,4.4,OPEN,21.58901,71.136058,59,Weak
71623,2026-02-19 17:43:00,C004,SH01285,R003,14.7,86,4.4,CLOSED,22.798343,72.506193,56,Strong
71624,2026-02-19 17:44:00,C437,SH03693,R075,5.1,72,1.8,CLOSED,21.398004,72.159514,52,Medium
71625,2026-02-19 17:45:00,C008,SH03907,R096,5.4,63,3.7,CLOSED,20.938763,73.405526,52,Medium
71626,2026-02-19 17:46:00,C206,SH04372,R073,12.8,84,7.0,OPEN,22.915366,71.656946,20,Weak
71627,2026-02-19 17:47:00,C301,SH04541,R078,8.5,72,6.8,CLOSED,21.149814,72.777401,69,Weak
71628,2026-02-19 17:48:00,C461,SH00937,R078,2.8,85,5.6,OPEN,23.39343,72.887645,99,Medium
71629,2026-02-19 17:49:00,C385,SH03973,R025,14.0,63,7.9,OPEN,20.389927,72.944182,59,Medium
71630,2026-02-19 17:50:00,C475,SH03419,R017,7.1,63,4.5,OPEN,22.444422,72.664449,56,Weak
71631,2026-02-19 17:51:00,C308,SH03101,R005,4.8,83,3.1,CLOSED,22.456642,70.901565,71,Weak
71632,2026-02-19 17:52:00,C214,SH02732,R013,7.9,83,7.9,CLOSED,22.582065,73.23522,30,Medium
71633,2026-02-19 17:53:00,C241,SH00785,R049,15.0,75,6.9,OPEN,21.471111,73.795127,89,Medium
71634,2026-02-19 17:54:00,C135,SH01674,R026,6.8,60,2.2,CLOSED,23.24388,70.735126,90,Weak
71635,2026-02-19 17:55:00,C302,SH04428,R055,6.3,82,5.2,CLOSED,23.226024,71.003464,44,Weak
71636,2026-02-19 17:56:00,C332,SH04194,R045,10.3,64,6.5,OPEN,23.605454,70.84968,52,Medium
71637,2026-02-19 17:57:00,C230,SH02493,R035,11.0,66,5.9,OPEN,21.376931,71.980723,29,Weak
71638,2026-02-19 17:58:00,C187,SH03021,R040,14.9,78,2.7,CLOSED,22.105823,72.694112,65,Weak
71639,2026-02-19 17:59:00,C183,SH02573,R083,7.9,74,4.4,CLOSED,20.501071,73.917357,30,Strong
71640,2026-02-19 18:00:00,C332,SH03885,R074,13.9,76,3.5,CLOSED,21.390961,71.567946,49,Weak
71641,2026-02-19 18:01:00,C393,SH04919,R057,15.0,81,3.3,CLOSED,21.578401,72.417738,26,Strong
71642,2026-02-19 18:02:00,C001,SH04298,R075,8.7,77,7.6,OPEN,23.672275,73.943988,99,Medium
71643,2026-02-19 18:03:00,C055,SH02744,R091,5.5,61,6.3,OPEN,21.63295,71.872543,43,Weak
71644,2026-02-19 18:04:00,C035,SH00459,R097,11.2,71,2.1,OPEN,20.098584,72.275404,69,Medium
71645,2026-02-19 18:05:00,C109,SH00049,R025,2.0,90,3.7,CLOSED,21.22174,70.581901,28,Medium
71646,2026-02-19 18:06:00,C150,SH00804,R026,9.2,89,7.7,OPEN,20.803811,70.0152,63,Medium
71647,2026-02-19 18:07:00,C408,SH02873,R050,6.0,94,5.0,CLOSED,20.090372,71.27518,39,Strong
71648,2026-02-19 18:08:00,C039,SH04398,R073,8.0,95,3.7,OPEN,22.761034,71.61216,76,Strong
71649,2026-02-19 18:09:00,C025,SH03476,R030,11.4,74,3.5,OPEN,20.01807,72.519562,25,Weak
71650,2026-02-19 18:10:00,C070,SH01804,R021,8.0,67,3.8,CLOSED,21.007425,73.867722,72,Strong
71651,2026-02-19 18:11:00,C034,SH03033,R063,11.6,73,4.5,OPEN,22.794496,72.22489,20,Medium
71652,2026-02-19 18:12:00,C021,SH04001,R075,13.8,80,2.4,OPEN,20.285737,72.660271,70,Medium
71653,2026-02-19 18:13:00,C026,SH00871,R021,5.2,73,3.8,OPEN,23.385061,70.231319,83,Weak
71654,2026-02-19 18:14:00,C311,SH00607,R059,13.1,74,7.8,CLOSED,22.279532,73.040837,71,Weak
71655,2026-02-19 18:15:00,C455,SH01447,R080,5.0,89,4.0,OPEN,23.470077,73.355641,21,Weak
71656,2026-02-19 18:16:00,C300,SH04067,R033,6.1,78,7.0,OPEN,22.390083,72.555443,31,Medium
71657,2026-02-19 18:17:00,C242,SH00743,R024,9.9,69,3.1,CLOSED,21.08722,73.996563,48,Medium
71658,2026-02-19 18:18:00,C225,SH01313,R017,9.7,80,1.8,OPEN,23.030409,70.805582,52,Strong
71659,2026-02-19 18:19:00,C339,SH03027,R073,14.3,76,5.0,CLOSED,22.670406,73.247045,20,Medium
71660,2026-02-19 18:20:00,C092,SH01933,R098,3.7,77,6.6,OPEN,21.648903,71.819772,95,Strong
71661,2026-02-19 18:21:00,C331,SH03661,R088,3.6,85,6.1,OPEN,20.882284,72.701547,53,Weak
71662,2026-02-19 18:22:00,C076,SH03670,R035,7.4,85,2.6,OPEN,20.723615,70.00889,48,Strong
71663,2026-02-19 18:23:00,C284,SH01896,R065,5.1,94,7.1,OPEN,20.08033,71.351472,86,Medium
71664,2026-02-19 18:24:00,C430,SH00189,R050,11.1,92,5.9,CLOSED,22.005753,71.919075,86,Medium
71665,2026-02-19 18:25:00,C489,SH01483,R017,13.2,64,7.3,CLOSED,23.223269,71.679115,58,Strong
71666,2026-02-19 18:26:00,C423,SH04204,R014,6.2,63,6.1,CLOSED,22.718568,72.948989,59,Strong
71667,2026-02-19 18:27:00,C440,SH02856,R038,7.6,88,6.8,OPEN,23.702846,73.69954,60,Weak
71668,2026-02-19 18:28:00,C267,SH00737,R014,7.3,65,6.6,CLOSED,20.111345,71.000822,70,Strong
71669,2026-02-19 18:29:00,C405,SH01921,R063,6.5,86,6.8,OPEN,20.603915,73.49642,53,Weak
71670,2026-02-19 18:30:00,C115,SH04626,R049,11.2,69,6.0,OPEN,23.07299,70.172426,74,Strong
71671,2026-02-19 18:31:00,C054,SH02260,R093,11.4,68,2.9,CLOSED,20.953124,70.692192,25,Weak
71672,2026-02-19 18:32:00,C311,SH03068,R004,4.4,94,8.0,OPEN,20.702681,70.776602,59,Strong
71673,2026-02-19 18:33:00,C457,SH03560,R019,12.9,74,7.8,CLOSED,22.862919,70.441622,50,Medium
71674,2026-02-19 18:34:00,C392,SH01616,R024,8.3,62,3.7,OPEN,22.226392,70.719832,96,Weak
71675,2026-02-19 18:35:00,C136,SH01353,R004,3.1,70,1.3,CLOSED,22.769704,71.002343,50,Weak
71676,2026-02-19 18:36:00,C331,SH00172,R023,5.6,90,7.5,OPEN,22.859854,72.650181,50,Medium
71677,2026-02-19 18:37:00,C470,SH04030,R082,13.3,82,7.6,OPEN,21.729626,72.887498,21,Weak
71678,2026-02-19 18:38:00,C458,SH00963,R074,4.0,60,7.6,CLOSED,22.583102,70.063972,74,Strong
71679,2026-02-19 18:39:00,C237,SH00975,R079,13.4,89,6.8,OPEN,20.115285,70.929919,25,Medium
71680,2026-02-19 18:40:00,C436,SH02943,R039,5.8,85,4.4,OPEN,22.178955,71.204609,82,Strong
71681,2026-02-19 18:41:00,C248,SH01083,R012,8.1,92,7.4,OPEN,20.036694,72.051989,89,Weak
71682,2026-02-19 18:42:00,C431,SH04081,R004,5.9,61,3.5,OPEN,21.922529,73.825602,53,Medium
71683,2026-02-19 18:43:00,C424,SH02946,R090,9.2,79,3.2,CLOSED,22.747499,73.652496,100,Strong
71684,2026-02-19 18:44:00,C078,SH01159,R022,6.5,63,6.5,OPEN,21.010032,73.494693,27,Weak
71685,2026-02-19 18:45:00,C493,SH04110,R084,9.6,70,1.3,CLOSED,20.756547,71.762206,67,Strong
71686,2026-02-19 18:46:00,C222,SH02235,R035,6.4,73,7.0,CLOSED,22.017252,73.314586,78,Weak
71687,2026-02-19 18:47:00,C176,SH03515,R086,8.3,80,2.4,OPEN,23.80927,71.752266,39,Medium
71688,2026-02-19 18:48:00,C226,SH01766,R074,11.3,75,2.2,OPEN,20.708659,73.143852,33,Weak
71689,2026-02-19 18:49:00,C301,SH00971,R054,8.3,86,2.7,CLOSED,21.302481,73.505194,56,Strong
71690,2026-02-19 18:50:00,C357,SH01614,R028,9.1,69,4.4,CLOSED,20.228308,73.644557,27,Strong
71691,2026-02-19 18:51:00,C488,SH03799,R062,14.7,94,6.5,CLOSED,22.15646,72.263334,45,Medium
71692,2026-02-19 18:52:00,C296,SH03592,R066,6.3,86,4.3,CLOSED,22.021742,71.179335,53,Weak
